X,Y,STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990
785885.969054028741084,1977695.683137083426118,03334000,"WILDCAT CREEK AT OWASCO, IND.",Non-ref,CntlPlains,1024.078000,05,40.463925,-86.637503,IN,,yes,49.000000,44.000000,19.000000
775462.53735318465624,1971482.533468095585704,03334500,"SOUTH FORK WILDCAT CREEK NEAR LAFAYETTE, IND.",Non-ref,CntlPlains,634.614300,05,40.417814,-86.768063,IN,,yes,64.000000,59.000000,19.000000
770099.373335918528028,1973525.165420478209853,03335000,"WILDCAT CREEK NEAR LAFAYETTE, IN",Non-ref,CntlPlains,2057.803000,05,40.440591,-86.829175,IN,,yes,55.000000,55.000000,20.000000
764624.674864593660459,1970902.673393514938653,03335500,WABASH RIVER AT LAFAYETTE IND,Non-ref,CntlPlains,18944.170000,05,40.421980,-86.896954,IN,,yes,86.000000,60.000000,20.000000
726341.694756296579726,1978721.890022087842226,03335690,"MUD PINE CREEK NEAR OXFORD, IND",Non-ref,CntlPlains,101.093400,05,40.523370,-87.341683,IN,,,32.000000,32.000000,14.000000
732728.019303801120259,1956152.971670897677541,03335700,BIG PINE CR NR WILLIAMSPORT IND,Ref,CntlPlains,837.390600,05,40.317537,-87.290567,IN,,,32.000000,32.000000,0.000000
724781.878082485636696,1935459.090021079406142,03336000,"WABASH RIVER AT COVINGTON, IN",Non-ref,CntlPlains,21409.500000,05,40.140038,-87.406681,IN,,yes,70.000000,60.000000,20.000000
689887.128754294011742,1952831.406698024831712,03336500,"BLUEGRASS CREEK AT POTOMAC, IL",Ref,CntlPlains,90.903600,05,40.321981,-87.800583,IL,,,22.000000,22.000000,0.000000
696275.295600007753819,1932613.014336456544697,03336645,"MIDDLE FORK VERMILION RIVER ABOVE OAKWOOD, IL",Non-ref,CntlPlains,1120.215000,05,40.137258,-87.745858,IL,,yes,31.000000,31.000000,20.000000
671973.254072624957189,1931814.396606282331049,03336900,"SALT FORK NEAR ST. JOSEPH, IL",Non-ref,CntlPlains,339.196500,05,40.148645,-88.033371,IL,,yes,38.000000,38.000000,7.000000
656068.495827345177531,1926278.039860588498414,03337000,"BONEYARD CREEK AT URBANA, IL",Non-ref,CntlPlains,10.971900,05,40.111143,-88.226438,IL,,yes,61.000000,60.000000,20.000000
656655.154709661728702,1926353.83024079632014,03337100,"BONEYARD CREEK AT LINCOLN AVE AT URBANA, IL",Non-ref,CntlPlains,12.175200,05,40.111389,-88.219444,IL,,yes,7.000000,7.000000,7.000000
703686.480448062415235,1947664.05507336370647,03338780,"NORTH FORK VERMILION RIVER NEAR BISMARCK, IL",Ref,CntlPlains,691.555500,05,40.265314,-87.642799,IL,yes,yes,21.000000,21.000000,20.000000
709139.353393825353123,1929650.63445649202913,03339000,"VERMILION RIVER NEAR DANVILLE, IL",Non-ref,CntlPlains,3341.407000,05,40.100870,-87.597242,IL,,yes,88.000000,60.000000,20.000000
748544.04550004878547,1933335.923075066879392,03339108,"EAST FORK COAL CREEK NEAR HILLSBORO, IND.",Non-ref,CntlPlains,84.461400,05,40.101707,-87.128898,IN,,,23.000000,23.000000,2.000000
799493.156070185708813,1938581.83136494923383,03339280,"PRAIRIE CREEK NEAR LEBANON, IN",Non-ref,CntlPlains,86.364900,05,40.104480,-86.522780,IN,,yes,21.000000,21.000000,19.000000
768411.627834346378222,1929280.454398518428206,03339500,"SUGAR CREEK AT CRAWFORDSVILLE, IND.",Non-ref,CntlPlains,1323.926000,05,40.048931,-86.899452,IN,,yes,70.000000,59.000000,19.000000
750582.870672323158942,1914333.449317323975265,03340000,"SUGAR CREEK NEAR BYRON, IND.",Non-ref,CntlPlains,1735.779000,05,39.931153,-87.125844,IN,,,31.000000,22.000000,0.000000
731068.040373656433076,1896933.149681604467332,03340500,"WABASH RIVER AT MONTEZUMA, IND.",Non-ref,CntlPlains,28916.660000,05,39.792538,-87.373905,IN,,yes,82.000000,60.000000,20.000000
766345.765369381639175,1902474.276066134683788,03340800,BIG RACCOON CREEK NEAR FINCASTLE IND,Ref,CntlPlains,357.653700,05,39.812545,-86.953899,IN,yes,yes,52.000000,52.000000,20.000000
757483.910621438641101,1890252.317446587607265,03340900,"BIG RACCOON CREEK AT FERNDALE, IN",Non-ref,CntlPlains,574.243200,05,39.711432,-87.071402,IN,,,46.000000,46.000000,13.000000
739287.939136637956835,1881930.989769163541496,03341300,"BIG RACCOON CREEK AT COXVILLE, IND.",Non-ref,CntlPlains,1159.870000,05,39.652539,-87.293628,IN,,yes,49.000000,49.000000,16.000000
730464.291856799623929,1861245.369234685786068,03341500,"WABASH RIVER AT TERRE HAUTE, IND.",Non-ref,CntlPlains,31881.490000,05,39.475870,-87.418909,IN,,yes,82.000000,60.000000,20.000000
722276.51708474336192,1809248.94159241952002,03342000,WABASH RIVER AT RIVERTON IND,Non-ref,CntlPlains,34212.710000,05,39.020320,-87.568634,IN,,yes,70.000000,59.000000,19.000000
742259.036181609146297,1832966.829305636696517,03342100,"BUSSERON CREEK NEAR HYMERA, IN",Non-ref,SEPlains,43.503300,05,39.215041,-87.311406,IN,,,37.000000,37.000000,14.000000
741063.16347724350635,1829605.969485681504011,03342150,"WEST FORK BUSSERON CREEK NEAR HYMERA, IN",Non-ref,SEPlains,36.889200,05,39.186152,-87.328906,IN,,,20.000000,20.000000,0.000000
737281.133503373712301,1816850.029694670811296,03342300,BUSSERON CR NR SULLIVAN IN,Non-ref,SEPlains,357.275700,05,39.075876,-87.386408,IN,,,20.000000,20.000000,0.000000
734940.679589093895629,1805196.198457778431475,03342500,"BUSSERON CREEK NEAR CARLISLE, IN",Non-ref,SEPlains,591.070600,05,38.974210,-87.425853,IN,,yes,62.000000,56.000000,16.000000
729528.551974921603687,1774449.62819879129529,03343000,"WABASH RIVER AT VINCENNES, IND.",Non-ref,CntlPlains,35625.730000,05,38.705325,-87.520577,IL,,,65.000000,45.000000,5.000000
662449.860391139052808,1890857.285348686389625,03343400,"EMBARRAS RIVER NEAR CAMARGO, IL",Non-ref,CntlPlains,485.843400,05,39.791421,-88.185599,IL,,yes,49.000000,49.000000,20.000000
680016.646833384991623,1840060.17286647669971,03344500,"RANGE CREEK NEAR CASEY, IL",Ref,SEPlains,18.305100,05,39.326704,-88.029480,IL,,,32.000000,32.000000,0.000000
684275.245289213140495,1796522.575526281259954,03345500,"EMBARRAS RIVER AT STE. MARIE, IL",Non-ref,CntlPlains,3944.566000,05,38.936433,-88.022535,IL,,yes,98.000000,60.000000,20.000000
690161.299028607201762,1805300.032125405035913,03346000,"NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL",Ref,SEPlains,814.693500,05,39.010042,-87.945588,IL,yes,yes,69.000000,60.000000,20.000000
717003.373752539162524,1775396.333574010059237,03346500,"EMBARRAS RIVER AT LAWRENCEVILLE, IL",Non-ref,SEPlains,6026.893000,05,38.723611,-87.664444,IL,,yes,11.000000,8.000000,8.000000
893668.301749870181084,1959809.413960620760918,03347000,"WHITE RIVER AT MUNCIE, IN",Non-ref,CntlPlains,627.138900,05,40.204210,-85.387193,IN,,yes,78.000000,60.000000,20.000000
895677.860321463551372,1952205.869072997011244,03347500,"BUCK CREEK NEAR MUNCIE, IND",Non-ref,CntlPlains,88.622090,05,40.134767,-85.373582,IN,,,49.000000,49.000000,14.000000
870956.426428358186968,1946243.881163288839161,03348000,"WHITE RIVER AT ANDERSON, IND.",Non-ref,CntlPlains,1052.087000,05,40.106153,-85.672198,IN,,yes,65.000000,47.000000,7.000000
882256.124324699514546,1965113.002568419091403,03348020,"KILLBUCK CREEK NEAR GASTON, IND.",Non-ref,CntlPlains,62.777700,05,40.262542,-85.514695,IN,,,23.000000,23.000000,2.000000
871494.184197796974331,1949965.163649177178741,03348100,"KILLBUCK CREEK NR ANDERSON, IN",Non-ref,CntlPlains,254.773800,05,40.138650,-85.661090,IN,,yes,5.000000,5.000000,1.000000
867659.213399162399583,1946385.660633667372167,03348130,"WHITE RIVER AT RAIBLE AVENUE AT ANDERSON, IN",Non-ref,CntlPlains,1336.389000,05,40.110597,-85.710810,IN,,yes,10.000000,10.000000,10.000000
861610.946436108206399,1958877.389510325156152,03348350,"PIPE CREEK AT FRANKTON, IND.",Non-ref,CntlPlains,292.836600,05,40.227262,-85.766089,IN,,,35.000000,35.000000,14.000000
846269.873550196527503,1946217.443915975280106,03348500,WHITE RIVER NEAR NOBLESVILLE IND,Non-ref,CntlPlains,2143.292000,05,40.129482,-85.962761,IN,,,57.000000,25.000000,0.000000
842665.528403989039361,1936541.316528570838273,03349000,"WHITE RIVER AT NOBLESVILLE, IN",Non-ref,CntlPlains,2211.125000,05,40.046981,-86.017207,IN,,yes,62.000000,59.000000,19.000000
837844.32657251029741,1961944.824170363135636,03349210,"CICERO CREEK AT TIPTON, IN",Non-ref,CntlPlains,210.331800,05,40.276982,-86.042487,IN,,yes,2.000000,2.000000,2.000000
842990.34454738185741,1951127.957080027088523,03349500,"CICERO CREEK NEAR ARCADIA, IND.",Non-ref,CntlPlains,338.578200,05,40.176148,-85.995262,IN,,,22.000000,22.000000,0.000000
842566.886154995765537,1950895.502673772163689,03349510,"CICERO CREEK AT ARCADIA, IN",Non-ref,CntlPlains,339.413400,05,40.174482,-86.000540,IN,,yes,4.000000,4.000000,4.000000
838752.547793419798836,1950618.709772086702287,03349700,"LITTLE CICERO CREEK NEAR ARCADIA, IND.",Non-ref,CntlPlains,104.596200,05,40.175593,-86.045820,IN,,,21.000000,21.000000,0.000000
836236.215334748034365,1941999.554088628850877,03350100,"HINKLE CREEK NEAR CICERO, IND.",Non-ref,CntlPlains,47.304000,05,40.101426,-86.086099,IN,,,21.000000,21.000000,0.000000
840508.696727518108673,1937284.379869849421084,03350500,"CICERO CREEK AT NOBLESVILLE, IND.",Non-ref,CntlPlains,572.462000,05,40.055592,-86.041652,IN,,,37.000000,37.000000,3.000000
844700.346485859132372,1934721.804949040524662,03350700,"STONY CREEK NEAR NOBLESVILLE, IND.",Non-ref,CntlPlains,132.610500,05,40.028925,-85.995539,IN,,yes,42.000000,42.000000,20.000000
842770.064140128553845,1931294.127842808142304,03350800,"WHITE RIVER AT 146TH ST NEAR NOBLESVILLE, IN",Non-ref,CntlPlains,2997.984000,05,40.000310,-86.022480,IN,,yes,3.000000,3.000000,3.000000
836824.261870600166731,1920562.52597513794899,03351000,"WHITE RIVER NEAR NORA, IN",Non-ref,CntlPlains,3119.411000,05,39.910595,-86.105542,IN,,yes,80.000000,60.000000,20.000000
831016.360812349244952,1921804.04201330896467,03351072,"WILLIAMS CREEK AT 96TH STREET, INDIANAPOLIS, IN",Non-ref,CntlPlains,42.075900,05,39.926984,-86.172211,IN,,yes,2.000000,2.000000,2.000000
829281.646154102869332,1910672.262282649986446,03351310,"CROOKED CREEK AT INDIANAPOLIS, IND",Non-ref,CntlPlains,46.135800,05,39.829764,-86.206100,IN,,yes,40.000000,40.000000,20.000000
884126.50944044161588,1940333.576510592363775,03351400,"SUGAR CREEK NEAR MIDDLETOWN, IND",Non-ref,CntlPlains,14.636700,05,40.040878,-85.524975,IN,,,21.000000,21.000000,0.000000
856356.259611180284992,1927604.735087950713933,03351500,"FALL CREEK NEAR FORTVILLE, IND.",Non-ref,CntlPlains,413.636400,05,39.954762,-85.867480,IN,,yes,67.000000,59.000000,19.000000
839029.651729439967312,1914189.979783017188311,03352500,"FALL CREEK AT MILLERSVILLE, IND.",Non-ref,CntlPlains,772.210400,05,39.851985,-86.087486,IN,,yes,79.000000,59.000000,19.000000
835573.893593570683151,1904848.050999161787331,03352988,"POGUES RUN AT VERMONT STREET AT INDIANAPOLIS, IN",Non-ref,CntlPlains,25.001100,05,39.772270,-86.139430,IN,,yes,1.000000,1.000000,1.000000
833492.673416615463793,1900688.019893324933946,03353000,"WHITE RIVER AT INDIANAPOLIS, IN",Non-ref,CntlPlains,4239.058000,05,39.737266,-86.168876,IN,,yes,78.000000,58.000000,18.000000
841911.092367773177102,1905916.768918973393738,03353120,"PLEASANT RN AT ARLINGTON AVE AT INDPLS, IND.",Non-ref,CntlPlains,21.261600,05,39.775876,-86.063873,IN,,yes,48.000000,48.000000,19.000000
839393.789310142514296,1904369.8827258720994,03353160,"PLEASANT RN AT BROOKVILLE RD AT INDPLS, IND.",Non-ref,CntlPlains,29.007900,05,39.764487,-86.095263,IN,,,20.000000,20.000000,0.000000
837669.470861813635565,1900215.149478976614773,03353180,"BEAN CREEK AT INDIANAPOLIS, IND",Non-ref,CntlPlains,8.700300,05,39.729211,-86.120541,IN,,,23.000000,23.000000,4.000000
823373.562844889238477,1923204.821513708680868,03353200,"EAGLE CREEK AT ZIONSVILLE, IN",Non-ref,CntlPlains,273.859200,05,39.946429,-86.260270,IN,,yes,52.000000,52.000000,20.000000
821119.867959644994698,1908956.293266585096717,03353451,"EAGLE CREEK BELOW RESERVOIR AT INDIANAPOLIS, IN",Non-ref,CntlPlains,419.982300,05,39.821987,-86.303881,IN,,yes,0.000000,0.000000,0.000000
821088.199959162273444,1908108.578121949918568,03353460,"EAGLE CREEK AT CLERMONT, IN",Non-ref,CntlPlains,423.747000,05,39.814490,-86.305270,IN,,yes,0.000000,0.000000,0.000000
826151.1223075510934,1904497.766129436902702,03353500,"EAGLE CREEK AT INDIANAPOLIS, IND",Non-ref,CntlPlains,450.981900,05,39.777821,-86.250267,IN,,yes,70.000000,60.000000,20.000000
827868.82140876178164,1905769.991030288860202,03353600,"LITTLE EAGLE CREEK AT SPEEDWAY, IND.",Non-ref,CntlPlains,63.540900,05,39.787543,-86.228600,IN,,yes,49.000000,49.000000,20.000000
831080.153652550070547,1897871.878252745606005,03353611,"WHITE R. AT STOUT GEN. STN. AT INDIANAPOLIS, IN",Non-ref,CntlPlains,4857.155000,05,39.714489,-86.200543,IN,,yes,17.000000,17.000000,17.000000
839372.79897930577863,1897764.117317627184093,03353620,"LICK CREEK AT INDIANAPOLIS, IND.",Non-ref,CntlPlains,38.850300,05,39.705878,-86.103596,IN,,yes,38.000000,38.000000,19.000000
831983.548689368530177,1892582.81922850292176,03353637,"LITTLE BUCK CREEK NEAR INDIANAPOLIS, IN",Non-ref,CntlPlains,44.554450,05,39.666712,-86.196377,IN,,yes,19.000000,19.000000,19.000000
804157.241943255648948,1900261.991677059791982,03353700,"WEST FORK WHITE LICK CREEK AT DANVILLE, IND",Non-ref,CntlPlains,74.721600,05,39.760046,-86.513054,IN,,,44.000000,44.000000,14.000000
816933.485996288596652,1884405.826597049832344,03353800,"WHITE LICK CREEK AT MOORESVILLE, IN",Non-ref,CntlPlains,549.605700,05,39.607824,-86.382216,IN,,yes,51.000000,51.000000,20.000000
816627.744508345844224,1871952.995599432848394,03354000,"WHITE RIVER NEAR CENTERTON, IN",Non-ref,CntlPlains,6324.648000,05,39.497548,-86.400550,IN,,yes,63.000000,60.000000,20.000000
832206.662303991499357,1847070.452336821705103,03354500,"BEANBLOSSOM CREEK AT BEANBLOSSOM, IND.",Non-ref,SEPlains,38.226600,05,39.262548,-86.248602,IN,,,42.000000,42.000000,4.000000
823764.372218217584305,1847926.66961969062686,03355000,"BEAR CREEK NEAR TREVLAC, IND.",Non-ref,SEPlains,17.669700,05,39.277825,-86.345826,IN,,,21.000000,21.000000,0.000000
811128.478858173592016,1842580.937152055092156,03356000,"BEANBLOSSOM CREEK AT DOLAN, IND.",Non-ref,SEPlains,259.463700,05,39.241713,-86.499163,IN,,,32.000000,29.000000,0.000000
788312.219462054083124,1844766.334471587091684,03357000,"WHITE RIVER AT SPENCER, IN",Non-ref,CntlPlains,7735.833000,05,39.281156,-86.762228,IN,,yes,46.000000,22.000000,0.000000
783243.83493073808495,1904512.326633068732917,03357330,"BIG WALNUT CREEK NEAR ROACHDALE, IN",Ref,CntlPlains,340.089400,05,39.816157,-86.753340,IN,,yes,7.000000,7.000000,7.000000
785855.195560825406574,1898637.636106804013252,03357350,"PLUM CREEK NEAR BAINBRIDGE, IND.",Ref,CntlPlains,7.753500,05,39.761713,-86.729450,IN,yes,yes,40.000000,40.000000,20.000000
767408.182317299651913,1871430.999100842513144,03357500,"BIG WALNUT CREEK NEAR REELSVILLE, IN",Non-ref,CntlPlains,848.309700,05,39.535877,-86.976124,IN,,,53.000000,53.000000,13.000000
786562.07818810432218,1861736.800604077987373,03358000,"MILL CREEK NEAR CATARACT, IND.",Non-ref,CntlPlains,633.578400,05,39.433379,-86.763340,IN,,yes,60.000000,60.000000,20.000000
772281.725697895162739,1866455.24768509529531,03359000,"MILL CREEK NEAR MANHATTAN, IND.",Non-ref,CntlPlains,761.869000,05,39.487544,-86.924734,IN,,,63.000000,53.000000,13.000000
765258.187203798210248,1853996.386318517848849,03360000,"EEL RIVER AT BOWLING GREEN, IN",Non-ref,CntlPlains,2151.338000,05,39.382820,-87.020568,IN,,yes,77.000000,59.000000,19.000000
770856.556133987032808,1803271.824708440341055,03360500,"WHITE RIVER AT NEWBERRY, IND.",Non-ref,CntlPlains,12138.570000,05,38.927547,-87.011397,IN,,yes,81.000000,60.000000,20.000000
883495.714821103028953,1906788.499382899142802,03361000,"BIG BLUE RIVER AT CARTHAGE, IN",Non-ref,CntlPlains,476.398800,05,39.743934,-85.575808,IN,,,53.000000,53.000000,14.000000
868676.758461921475828,1880967.963374680839479,03361500,"BIG BLUE RIVER AT SHELBYVILLE, IN",Non-ref,CntlPlains,1088.071000,05,39.529215,-85.781924,IN,,yes,66.000000,60.000000,20.000000
865420.952231586561538,1923195.596807963214815,03361630,"SUGAR CREEK AT EDEN, IN",Ref,CntlPlains,128.839500,05,39.906986,-85.766645,IN,,yes,2.000000,2.000000,2.000000
862806.509032749338076,1922193.364714124239981,03361632,"SUGAR CREEK NEAR EDEN, IN",Ref,CntlPlains,136.492200,05,39.900597,-85.798590,IN,,yes,2.000000,2.000000,2.000000
857699.470610485645011,1900639.766940860077739,03361650,"SUGAR CREEK AT NEW PALESTINE, IND.",Non-ref,CntlPlains,243.235900,05,39.714211,-85.885536,IN,,yes,41.000000,41.000000,19.000000
852297.643021177849732,1893616.263872659765184,03361850,"BUCK CREEK AT ACTON, IND.",Non-ref,CntlPlains,203.967900,05,39.656990,-85.957482,IN,,yes,42.000000,42.000000,20.000000
851081.331872546114028,1866660.900909404270351,03362000,YOUNGS CREEK NEAR EDINBURGH IND,Non-ref,CntlPlains,260.429400,05,39.418940,-86.004989,IN,,yes,66.000000,60.000000,20.000000
852400.888454461586662,1860257.659112022258341,03362500,"SUGAR CREEK NEAR EDINBURGH, IN",Non-ref,CntlPlains,1221.927000,05,39.360884,-85.997492,IN,,yes,66.000000,60.000000,20.000000
853599.591510855942033,1857942.574376093223691,03363000,DRIFTWOOD RIVER NEAR EDINBURGH IND,Non-ref,CntlPlains,2746.186000,05,39.339218,-85.986382,IN,,,50.000000,42.000000,2.000000
882553.010389075963758,1869888.553335497155786,03363500,"FLATROCK RIVER AT ST. PAUL, IND.",Non-ref,CntlPlains,772.065000,05,39.417549,-85.634142,IN,,yes,79.000000,60.000000,20.000000
859906.654826895217411,1846871.615052033215761,03363900,"FLATROCK RIVER AT COLUMBUS, IN",Non-ref,CntlPlains,1385.573000,05,39.235051,-85.926660,IN,,yes,42.000000,42.000000,20.000000
860416.395733449026011,1842981.014285869896412,03364000,"EAST FORK WHITE RIVER AT COLUMBUS, IND.",Non-ref,CntlPlains,4418.793000,05,39.200052,-85.925546,IN,,yes,61.000000,60.000000,20.000000
865515.757629901054315,1851164.991474425420165,03364200,"HAW CREEK NEAR CLIFFORD, IND.",Non-ref,CntlPlains,122.643900,05,39.267829,-85.856100,IN,,,24.000000,24.000000,2.000000
878558.874335872009397,1853356.060698584653437,03364500,"CLIFTY CREEK AT HARTSVILLE, IN",Ref,CntlPlains,237.087900,05,39.274773,-85.701647,IN,yes,yes,61.000000,60.000000,20.000000
884513.940757844597101,1832521.783443721011281,03365000,"SAND CREEK NEAR BREWERSVILLE, IND.",Non-ref,CntlPlains,400.380300,05,39.084220,-85.658861,IN,,,38.000000,37.000000,0.000000
865248.929579862742685,1818980.590465163812041,03365500,EAST FORK WHITE RIVER AT SEYMOUR IND,Non-ref,CntlPlains,6059.154000,05,38.982553,-85.899144,IN,,yes,82.000000,60.000000,20.000000
903020.855873155989684,1800482.307480834424496,03366200,"HARBERTS CREEK NEAR MADISON, IND.",Ref,CntlPlains,24.274800,05,38.782003,-85.485516,IN,,,35.000000,35.000000,14.000000
886639.835429553524591,1801184.565883620642126,03366500,"MUSCATATUCK RIVER NEAR DEPUTY, IN",Ref,CntlPlains,755.215100,05,38.804223,-85.673855,IN,yes,yes,61.000000,60.000000,20.000000
899404.848044837126508,1832596.244411755353212,03368000,"BRUSH CREEK NEAR NEBRASKA, IN",Ref,CntlPlains,29.721600,05,39.070331,-85.486077,IN,yes,yes,54.000000,54.000000,20.000000
894701.486094563500956,1829631.953418779186904,03369000,"VERNON FORK MUSCATATUCK RIVER NR BUTLERVILLE, IN",Non-ref,CntlPlains,222.524100,05,39.048665,-85.544411,IN,,,59.000000,52.000000,12.000000
889167.926674723159522,1820879.282817067578435,03369500,"VERNON FORK MUSCATATUCK RIVER AT VERNON, IN",Non-ref,CntlPlains,512.285400,05,38.976443,-85.619690,IN,,yes,70.000000,60.000000,20.000000
824062.181077490211464,1790783.303573495708406,03371500,"EAST FORK WHITE RIVER NEAR BEDFORD, IN",Non-ref,CntlPlains,9981.242000,05,38.770330,-86.409712,IN,,yes,56.000000,52.000000,20.000000
832442.926577891106717,1800243.051756533794105,03371520,"BACK CREEK AT LEESVILLE, IN",Ref,SEPlains,62.361900,05,38.846719,-86.301653,IN,,,33.000000,33.000000,14.000000
825950.330196806229651,1833754.391290978528559,03372000,"NORTH FORK SALT CREEK NEAR BELMONT, IND.",Non-ref,SEPlains,310.283100,05,39.150049,-86.337214,IN,,,25.000000,22.000000,0.000000
818887.035326663288288,1834570.07381858676672,03372300,"STEPHENS CREEK NEAR BLOOMINGTON, IND.",Non-ref,SEPlains,27.752400,05,39.163659,-86.418327,IN,,,21.000000,21.000000,2.000000
812975.974634033744223,1816045.29570500459522,03372500,SALT CREEK NEAR HARRODSBURG IND,Non-ref,SEPlains,1120.253000,05,39.004493,-86.508606,IN,,,44.000000,44.000000,11.000000
792443.764947043848224,1776006.666236980818212,03373500,"EAST FORK WHITE RIVER AT SHOALS, IN",Non-ref,CntlPlains,12751.270000,05,38.666996,-86.791943,IN,,yes,94.000000,59.000000,19.000000
796404.576193343615159,1777080.873979278840125,03373508,"BEAVER CREEK NEAR SHOALS, IN",Ref,SEPlains,159.361200,05,38.673107,-86.744997,IN,,yes,2.000000,2.000000,2.000000
